Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR8955974	10X Genomics Chromium	Illumina HiSeq 4000	4010686	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955974/SRR8955974.sra	SRR8955974.sra	SRR8955974_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/004/SRR8955974/SRR8955974_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/004/SRR8955974/SRR8955974_1.fastq.gz	SRR8955974_1.fastq.gz	SRR8955974_10X_Genomics_Chromium_1.fastq.gz
SRR8955974	10X Genomics Chromium	Illumina HiSeq 4000	4010686	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955974/SRR8955974.sra	SRR8955974.sra	SRR8955974_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/004/SRR8955974/SRR8955974_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/004/SRR8955974/SRR8955974_2.fastq.gz	SRR8955974_2.fastq.gz	SRR8955974_10X_Genomics_Chromium_2.fastq.gz
SRR8955973	10X Genomics Chromium	Illumina HiSeq 4000	4020163	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955973/SRR8955973.sra	SRR8955973.sra	SRR8955973_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/003/SRR8955973/SRR8955973_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/003/SRR8955973/SRR8955973_1.fastq.gz	SRR8955973_1.fastq.gz	SRR8955973_10X_Genomics_Chromium_1.fastq.gz
SRR8955973	10X Genomics Chromium	Illumina HiSeq 4000	4020163	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955973/SRR8955973.sra	SRR8955973.sra	SRR8955973_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/003/SRR8955973/SRR8955973_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/003/SRR8955973/SRR8955973_2.fastq.gz	SRR8955973_2.fastq.gz	SRR8955973_10X_Genomics_Chromium_2.fastq.gz
SRR8955972	10X Genomics Chromium	Illumina HiSeq 4000	4255497	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955972/SRR8955972.sra	SRR8955972.sra	SRR8955972_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/002/SRR8955972/SRR8955972_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/002/SRR8955972/SRR8955972_1.fastq.gz	SRR8955972_1.fastq.gz	SRR8955972_10X_Genomics_Chromium_1.fastq.gz
SRR8955972	10X Genomics Chromium	Illumina HiSeq 4000	4255497	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955972/SRR8955972.sra	SRR8955972.sra	SRR8955972_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/002/SRR8955972/SRR8955972_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/002/SRR8955972/SRR8955972_2.fastq.gz	SRR8955972_2.fastq.gz	SRR8955972_10X_Genomics_Chromium_2.fastq.gz
SRR8955971	10X Genomics Chromium	Illumina HiSeq 4000	4228093	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955971/SRR8955971.sra	SRR8955971.sra	SRR8955971_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/001/SRR8955971/SRR8955971_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/001/SRR8955971/SRR8955971_1.fastq.gz	SRR8955971_1.fastq.gz	SRR8955971_10X_Genomics_Chromium_1.fastq.gz
SRR8955971	10X Genomics Chromium	Illumina HiSeq 4000	4228093	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955971/SRR8955971.sra	SRR8955971.sra	SRR8955971_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/001/SRR8955971/SRR8955971_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/001/SRR8955971/SRR8955971_2.fastq.gz	SRR8955971_2.fastq.gz	SRR8955971_10X_Genomics_Chromium_2.fastq.gz
SRR8955970	10X Genomics Chromium	Illumina HiSeq 4000	3428695	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955970/SRR8955970.sra	SRR8955970.sra	SRR8955970_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/000/SRR8955970/SRR8955970_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/000/SRR8955970/SRR8955970_1.fastq.gz	SRR8955970_1.fastq.gz	SRR8955970_10X_Genomics_Chromium_1.fastq.gz
SRR8955970	10X Genomics Chromium	Illumina HiSeq 4000	3428695	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955970/SRR8955970.sra	SRR8955970.sra	SRR8955970_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/000/SRR8955970/SRR8955970_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/000/SRR8955970/SRR8955970_2.fastq.gz	SRR8955970_2.fastq.gz	SRR8955970_10X_Genomics_Chromium_2.fastq.gz
SRR8955969	10X Genomics Chromium	Illumina HiSeq 4000	3308862	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955969/SRR8955969.sra	SRR8955969.sra	SRR8955969_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/009/SRR8955969/SRR8955969_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/009/SRR8955969/SRR8955969_1.fastq.gz	SRR8955969_1.fastq.gz	SRR8955969_10X_Genomics_Chromium_1.fastq.gz
SRR8955969	10X Genomics Chromium	Illumina HiSeq 4000	3308862	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955969/SRR8955969.sra	SRR8955969.sra	SRR8955969_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/009/SRR8955969/SRR8955969_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/009/SRR8955969/SRR8955969_2.fastq.gz	SRR8955969_2.fastq.gz	SRR8955969_10X_Genomics_Chromium_2.fastq.gz
SRR8955967	10X Genomics Chromium	HiSeq X Ten	1606295	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955967/SRR8955967.sra	SRR8955967.sra	SRR8955967_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/007/SRR8955967/SRR8955967_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/007/SRR8955967/SRR8955967_1.fastq.gz	SRR8955967_1.fastq.gz	SRR8955967_10X_Genomics_Chromium_1.fastq.gz
SRR8955967	10X Genomics Chromium	HiSeq X Ten	1606295	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955967/SRR8955967.sra	SRR8955967.sra	SRR8955967_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/007/SRR8955967/SRR8955967_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/007/SRR8955967/SRR8955967_2.fastq.gz	SRR8955967_2.fastq.gz	SRR8955967_10X_Genomics_Chromium_2.fastq.gz
SRR8955961	10X Genomics Chromium	HiSeq X Ten	1854682	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955961/SRR8955961.sra	SRR8955961.sra	SRR8955961_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/001/SRR8955961/SRR8955961_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/001/SRR8955961/SRR8955961_1.fastq.gz	SRR8955961_1.fastq.gz	SRR8955961_10X_Genomics_Chromium_1.fastq.gz
SRR8955961	10X Genomics Chromium	HiSeq X Ten	1854682	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955961/SRR8955961.sra	SRR8955961.sra	SRR8955961_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/001/SRR8955961/SRR8955961_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/001/SRR8955961/SRR8955961_2.fastq.gz	SRR8955961_2.fastq.gz	SRR8955961_10X_Genomics_Chromium_2.fastq.gz
SRR8955966	10X Genomics Chromium	HiSeq X Ten	1603552	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955966/SRR8955966.sra	SRR8955966.sra	SRR8955966_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/006/SRR8955966/SRR8955966_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/006/SRR8955966/SRR8955966_1.fastq.gz	SRR8955966_1.fastq.gz	SRR8955966_10X_Genomics_Chromium_1.fastq.gz
SRR8955966	10X Genomics Chromium	HiSeq X Ten	1603552	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955966/SRR8955966.sra	SRR8955966.sra	SRR8955966_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/006/SRR8955966/SRR8955966_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/006/SRR8955966/SRR8955966_2.fastq.gz	SRR8955966_2.fastq.gz	SRR8955966_10X_Genomics_Chromium_2.fastq.gz
SRR8955965	10X Genomics Chromium	HiSeq X Ten	1606167	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955965/SRR8955965.sra	SRR8955965.sra	SRR8955965_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/005/SRR8955965/SRR8955965_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/005/SRR8955965/SRR8955965_1.fastq.gz	SRR8955965_1.fastq.gz	SRR8955965_10X_Genomics_Chromium_1.fastq.gz
SRR8955965	10X Genomics Chromium	HiSeq X Ten	1606167	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955965/SRR8955965.sra	SRR8955965.sra	SRR8955965_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/005/SRR8955965/SRR8955965_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/005/SRR8955965/SRR8955965_2.fastq.gz	SRR8955965_2.fastq.gz	SRR8955965_10X_Genomics_Chromium_2.fastq.gz
SRR8955964	10X Genomics Chromium	HiSeq X Ten	1611194	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955964/SRR8955964.sra	SRR8955964.sra	SRR8955964_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/004/SRR8955964/SRR8955964_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/004/SRR8955964/SRR8955964_1.fastq.gz	SRR8955964_1.fastq.gz	SRR8955964_10X_Genomics_Chromium_1.fastq.gz
SRR8955964	10X Genomics Chromium	HiSeq X Ten	1611194	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955964/SRR8955964.sra	SRR8955964.sra	SRR8955964_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/004/SRR8955964/SRR8955964_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/004/SRR8955964/SRR8955964_2.fastq.gz	SRR8955964_2.fastq.gz	SRR8955964_10X_Genomics_Chromium_2.fastq.gz
SRR8955963	10X Genomics Chromium	HiSeq X Ten	1596704	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955963/SRR8955963.sra	SRR8955963.sra	SRR8955963_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/003/SRR8955963/SRR8955963_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/003/SRR8955963/SRR8955963_1.fastq.gz	SRR8955963_1.fastq.gz	SRR8955963_10X_Genomics_Chromium_1.fastq.gz
SRR8955963	10X Genomics Chromium	HiSeq X Ten	1596704	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955963/SRR8955963.sra	SRR8955963.sra	SRR8955963_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/003/SRR8955963/SRR8955963_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/003/SRR8955963/SRR8955963_2.fastq.gz	SRR8955963_2.fastq.gz	SRR8955963_10X_Genomics_Chromium_2.fastq.gz
SRR8955962	10X Genomics Chromium	HiSeq X Ten	1618942	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955962/SRR8955962.sra	SRR8955962.sra	SRR8955962_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/002/SRR8955962/SRR8955962_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/002/SRR8955962/SRR8955962_1.fastq.gz	SRR8955962_1.fastq.gz	SRR8955962_10X_Genomics_Chromium_1.fastq.gz
SRR8955962	10X Genomics Chromium	HiSeq X Ten	1618942	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955962/SRR8955962.sra	SRR8955962.sra	SRR8955962_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/002/SRR8955962/SRR8955962_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/002/SRR8955962/SRR8955962_2.fastq.gz	SRR8955962_2.fastq.gz	SRR8955962_10X_Genomics_Chromium_2.fastq.gz
SRR8955968	10X Genomics Chromium	HiSeq X Ten	2035290	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955968/SRR8955968.sra	SRR8955968.sra	SRR8955968_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/008/SRR8955968/SRR8955968_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/008/SRR8955968/SRR8955968_1.fastq.gz	SRR8955968_1.fastq.gz	SRR8955968_10X_Genomics_Chromium_1.fastq.gz
SRR8955968	10X Genomics Chromium	HiSeq X Ten	2035290	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955968/SRR8955968.sra	SRR8955968.sra	SRR8955968_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/008/SRR8955968/SRR8955968_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/008/SRR8955968/SRR8955968_2.fastq.gz	SRR8955968_2.fastq.gz	SRR8955968_10X_Genomics_Chromium_2.fastq.gz
SRR8955960	AmpliSeq validation	NextSeq 500	11076	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955960/SRR8955960.sra	SRR8955960.sra	SRR8955960_AmpliSeq_validation.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/000/SRR8955960/SRR8955960_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/000/SRR8955960/SRR8955960_1.fastq.gz	SRR8955960_1.fastq.gz	SRR8955960_AmpliSeq_validation_1.fastq.gz
SRR8955960	AmpliSeq validation	NextSeq 500	11076	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955960/SRR8955960.sra	SRR8955960.sra	SRR8955960_AmpliSeq_validation.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/000/SRR8955960/SRR8955960_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/000/SRR8955960/SRR8955960_2.fastq.gz	SRR8955960_2.fastq.gz	SRR8955960_AmpliSeq_validation_2.fastq.gz
SRR8955959	AmpliSeq validation	NextSeq 500	13837	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955959/SRR8955959.sra	SRR8955959.sra	SRR8955959_AmpliSeq_validation.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/009/SRR8955959/SRR8955959_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/009/SRR8955959/SRR8955959_1.fastq.gz	SRR8955959_1.fastq.gz	SRR8955959_AmpliSeq_validation_1.fastq.gz
SRR8955959	AmpliSeq validation	NextSeq 500	13837	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955959/SRR8955959.sra	SRR8955959.sra	SRR8955959_AmpliSeq_validation.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/009/SRR8955959/SRR8955959_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/009/SRR8955959/SRR8955959_2.fastq.gz	SRR8955959_2.fastq.gz	SRR8955959_AmpliSeq_validation_2.fastq.gz
SRR8955958	AmpliSeq validation	NextSeq 500	10271	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955958/SRR8955958.sra	SRR8955958.sra	SRR8955958_AmpliSeq_validation.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/008/SRR8955958/SRR8955958_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/008/SRR8955958/SRR8955958_1.fastq.gz	SRR8955958_1.fastq.gz	SRR8955958_AmpliSeq_validation_1.fastq.gz
SRR8955958	AmpliSeq validation	NextSeq 500	10271	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955958/SRR8955958.sra	SRR8955958.sra	SRR8955958_AmpliSeq_validation.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/008/SRR8955958/SRR8955958_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/008/SRR8955958/SRR8955958_2.fastq.gz	SRR8955958_2.fastq.gz	SRR8955958_AmpliSeq_validation_2.fastq.gz
SRR8955957	AmpliSeq validation	NextSeq 500	12097	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955957/SRR8955957.sra	SRR8955957.sra	SRR8955957_AmpliSeq_validation.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/007/SRR8955957/SRR8955957_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/007/SRR8955957/SRR8955957_1.fastq.gz	SRR8955957_1.fastq.gz	SRR8955957_AmpliSeq_validation_1.fastq.gz
SRR8955957	AmpliSeq validation	NextSeq 500	12097	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955957/SRR8955957.sra	SRR8955957.sra	SRR8955957_AmpliSeq_validation.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/007/SRR8955957/SRR8955957_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/007/SRR8955957/SRR8955957_2.fastq.gz	SRR8955957_2.fastq.gz	SRR8955957_AmpliSeq_validation_2.fastq.gz
SRR8955956	AmpliSeq validation	NextSeq 500	11429	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955956/SRR8955956.sra	SRR8955956.sra	SRR8955956_AmpliSeq_validation.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/006/SRR8955956/SRR8955956_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/006/SRR8955956/SRR8955956_1.fastq.gz	SRR8955956_1.fastq.gz	SRR8955956_AmpliSeq_validation_1.fastq.gz
SRR8955956	AmpliSeq validation	NextSeq 500	11429	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955956/SRR8955956.sra	SRR8955956.sra	SRR8955956_AmpliSeq_validation.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/006/SRR8955956/SRR8955956_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/006/SRR8955956/SRR8955956_2.fastq.gz	SRR8955956_2.fastq.gz	SRR8955956_AmpliSeq_validation_2.fastq.gz
SRR8955955	AmpliSeq validation	NextSeq 500	12451	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955955/SRR8955955.sra	SRR8955955.sra	SRR8955955_AmpliSeq_validation.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/005/SRR8955955/SRR8955955_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/005/SRR8955955/SRR8955955_1.fastq.gz	SRR8955955_1.fastq.gz	SRR8955955_AmpliSeq_validation_1.fastq.gz
SRR8955955	AmpliSeq validation	NextSeq 500	12451	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955955/SRR8955955.sra	SRR8955955.sra	SRR8955955_AmpliSeq_validation.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/005/SRR8955955/SRR8955955_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/005/SRR8955955/SRR8955955_2.fastq.gz	SRR8955955_2.fastq.gz	SRR8955955_AmpliSeq_validation_2.fastq.gz
SRR8955954	PacBio Sequel WGS	Sequel	1606268	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955954/SRR8955954.sra	SRR8955954.sra	SRR8955954_PacBio_Sequel_WGS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/004/SRR8955954/SRR8955954_subreads.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/004/SRR8955954/SRR8955954_subreads.fastq.gz	SRR8955954_subreads.fastq.gz	SRR8955954_PacBio_Sequel_WGS_subreads.fastq.gz
SRR8955953	PacBio Sequel WGS	Sequel	1406498	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955953/SRR8955953.sra	SRR8955953.sra	SRR8955953_PacBio_Sequel_WGS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/003/SRR8955953/SRR8955953_subreads.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/003/SRR8955953/SRR8955953_subreads.fastq.gz	SRR8955953_subreads.fastq.gz	SRR8955953_PacBio_Sequel_WGS_subreads.fastq.gz
SRR8955952	10X Genomics Chromium	Illumina HiSeq 3000	2201098	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955952/SRR8955952.sra	SRR8955952.sra	SRR8955952_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/002/SRR8955952/SRR8955952_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/002/SRR8955952/SRR8955952_1.fastq.gz	SRR8955952_1.fastq.gz	SRR8955952_10X_Genomics_Chromium_1.fastq.gz
SRR8955952	10X Genomics Chromium	Illumina HiSeq 3000	2201098	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955952/SRR8955952.sra	SRR8955952.sra	SRR8955952_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/002/SRR8955952/SRR8955952_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/002/SRR8955952/SRR8955952_2.fastq.gz	SRR8955952_2.fastq.gz	SRR8955952_10X_Genomics_Chromium_2.fastq.gz
SRR8955951	10X Genomics Chromium	Illumina HiSeq 3000	2180807	1.55807E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR895/SRR8955951/SRR8955951.sra	SRR8955951.sra	SRR8955951_10X_Genomics_Chromium.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/001/SRR8955951/SRR8955951_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR895/001/SRR8955951/SRR8955951_1.fastq.gz	SRR8955951_1.fastq.gz	SRR8955951_10X_Genomics_Chromium_1.fastq.gz
