Library Name,Sample Name,tissue,Run,age,Assay Type,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,isolate,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,sex,SRA Study,create_date,version,cell_line,culture_collection,treatment,Title,Platform__sra_explorer,Total bases,Create date,SRA URL,SRA filename,SRA nice filename,FastQ URL,FastQ Aspera URL,FastQ filename,FastQ nice filename,Sample,biosample,Platform__supplemntary_tables,Machine model,library prep.,Total Reads (PF),Raw reads coverage,Total Reads After Trimming,Percent Total Reads after Trimming,Total Mapped Reads (Trimmed),Percent Total Mapped Reads (Trimmed),Percent Non-duplicated Reads (Mapped Trimmed),Mean Effect Coverage Depth,Percent of Coverage >= 5X,Percent GC,Median Insert Size,Effect Mean Coverage Inside Target (X),Percent Reads Mapped On Target,Percent Coverage >= 30x
WGS_FD_T_3,HCC1395,breast carcinoma,SRR7890825,43,WGS,300,174932862900,ATCC,PRJNA489865,SAMN10102573,Human,70339563746,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728543,HiSeq X Ten,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T01:30:00Z,1,CRL-2324,NA,NA,WGS cross-site study,HiSeq X Ten,1749329,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890825/SRR7890825.sra,SRR7890825.sra,SRR7890825_WGS_cross-site_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/005/SRR7890825/SRR7890825_1.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/005/SRR7890825/SRR7890825_1.fastq.gz,SRR7890825_1.fastq.gz,SRR7890825_WGS_cross-site_study_1.fastq.gz,HCC1395,fresh cell,HiSeq,HiSeqX10,TruSeq PCR free,1166219086,57,1165667134,99.95,1162681088,99.74,89.02,44.95,92.89,40.33,371,NA,NA,NA
WGS_FD_T_3,HCC1395,breast carcinoma,SRR7890825,43,WGS,300,174932862900,ATCC,PRJNA489865,SAMN10102573,Human,70339563746,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728543,HiSeq X Ten,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T01:30:00Z,1,CRL-2324,NA,NA,WGS cross-site study,HiSeq X Ten,1749329,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890825/SRR7890825.sra,SRR7890825.sra,SRR7890825_WGS_cross-site_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/005/SRR7890825/SRR7890825_2.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/005/SRR7890825/SRR7890825_2.fastq.gz,SRR7890825_2.fastq.gz,SRR7890825_WGS_cross-site_study_2.fastq.gz,HCC1395,fresh cell,HiSeq,HiSeqX10,TruSeq PCR free,1166219086,57,1165667134,99.95,1162681088,99.74,89.02,44.95,92.89,40.33,371,NA,NA,NA
WGS_FD_N_1,HCC1395BL,B lymphoblast,SRR7890826,43,WGS,300,171032135700,ATCC,PRJNA489865,SAMN10102574,Human,71208121846,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728542,HiSeq X Ten,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T02:30:00Z,1,ATCC CRL-2325,ATCC:CRL-2325,NA,WGS cross-site study,HiSeq X Ten,1710321,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890826/SRR7890826.sra,SRR7890826.sra,SRR7890826_WGS_cross-site_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/006/SRR7890826/SRR7890826_1.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/006/SRR7890826/SRR7890826_1.fastq.gz,SRR7890826_1.fastq.gz,SRR7890826_WGS_cross-site_study_1.fastq.gz,HCC1395BL,fresh cell,HiSeq,HiSeqX10,TruSeq PCR free,1140214238,55,1139328958,99.92,1135160204,99.63,92.15,42.43,93.56,40.15,367,NA,NA,NA
WGS_FD_N_1,HCC1395BL,B lymphoblast,SRR7890826,43,WGS,300,171032135700,ATCC,PRJNA489865,SAMN10102574,Human,71208121846,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728542,HiSeq X Ten,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T02:30:00Z,1,ATCC CRL-2325,ATCC:CRL-2325,NA,WGS cross-site study,HiSeq X Ten,1710321,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890826/SRR7890826.sra,SRR7890826.sra,SRR7890826_WGS_cross-site_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/006/SRR7890826/SRR7890826_2.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/006/SRR7890826/SRR7890826_2.fastq.gz,SRR7890826_2.fastq.gz,SRR7890826_WGS_cross-site_study_2.fastq.gz,HCC1395BL,fresh cell,HiSeq,HiSeqX10,TruSeq PCR free,1140214238,55,1139328958,99.92,1135160204,99.63,92.15,42.43,93.56,40.15,367,NA,NA,NA
WGS_FD_N_2,HCC1395BL,B lymphoblast,SRR7890827,43,WGS,300,179573070000,ATCC,PRJNA489865,SAMN10102574,Human,74994408221,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728541,HiSeq X Ten,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T01:42:00Z,1,ATCC CRL-2325,ATCC:CRL-2325,NA,WGS cross-site study,HiSeq X Ten,1795731,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890827/SRR7890827.sra,SRR7890827.sra,SRR7890827_WGS_cross-site_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/007/SRR7890827/SRR7890827_1.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/007/SRR7890827/SRR7890827_1.fastq.gz,SRR7890827_1.fastq.gz,SRR7890827_WGS_cross-site_study_1.fastq.gz,HCC1395BL,fresh cell,HiSeq,HiSeqX10,TruSeq PCR free,1197153800,58,1196576644,99.95,1192633894,99.67,93.15,44.46,93.57,40.06,371,NA,NA,NA
WGS_FD_N_2,HCC1395BL,B lymphoblast,SRR7890827,43,WGS,300,179573070000,ATCC,PRJNA489865,SAMN10102574,Human,74994408221,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728541,HiSeq X Ten,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T01:42:00Z,1,ATCC CRL-2325,ATCC:CRL-2325,NA,WGS cross-site study,HiSeq X Ten,1795731,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890827/SRR7890827.sra,SRR7890827.sra,SRR7890827_WGS_cross-site_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/007/SRR7890827/SRR7890827_2.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/007/SRR7890827/SRR7890827_2.fastq.gz,SRR7890827_2.fastq.gz,SRR7890827_WGS_cross-site_study_2.fastq.gz,HCC1395BL,fresh cell,HiSeq,HiSeqX10,TruSeq PCR free,1197153800,58,1196576644,99.95,1192633894,99.67,93.15,44.46,93.57,40.06,371,NA,NA,NA
WGS_FD_N_3,HCC1395BL,B lymphoblast,SRR7890828,43,WGS,300,176194754700,ATCC,PRJNA489865,SAMN10102574,Human,73651076314,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728540,HiSeq X Ten,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T04:32:00Z,1,ATCC CRL-2325,ATCC:CRL-2325,NA,WGS cross-site study,HiSeq X Ten,1761948,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890828/SRR7890828.sra,SRR7890828.sra,SRR7890828_WGS_cross-site_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/008/SRR7890828/SRR7890828_1.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/008/SRR7890828/SRR7890828_1.fastq.gz,SRR7890828_1.fastq.gz,SRR7890828_WGS_cross-site_study_1.fastq.gz,HCC1395BL,fresh cell,HiSeq,HiSeqX10,TruSeq PCR free,1174631698,57,1174023848,99.95,1170212823,99.68,92.75,43.43,93.57,40.1,368,NA,NA,NA
WGS_FD_N_3,HCC1395BL,B lymphoblast,SRR7890828,43,WGS,300,176194754700,ATCC,PRJNA489865,SAMN10102574,Human,73651076314,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728540,HiSeq X Ten,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T04:32:00Z,1,ATCC CRL-2325,ATCC:CRL-2325,NA,WGS cross-site study,HiSeq X Ten,1761948,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890828/SRR7890828.sra,SRR7890828.sra,SRR7890828_WGS_cross-site_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/008/SRR7890828/SRR7890828_2.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/008/SRR7890828/SRR7890828_2.fastq.gz,SRR7890828_2.fastq.gz,SRR7890828_WGS_cross-site_study_2.fastq.gz,HCC1395BL,fresh cell,HiSeq,HiSeqX10,TruSeq PCR free,1174631698,57,1174023848,99.95,1170212823,99.68,92.75,43.43,93.57,40.1,368,NA,NA,NA
WGS_FD_T_1,HCC1395,breast carcinoma,SRR7890829,43,WGS,300,165140526000,ATCC,PRJNA489865,SAMN10102573,Human,68472557947,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728539,HiSeq X Ten,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T01:15:00Z,1,CRL-2324,NA,NA,WGS cross-site study,HiSeq X Ten,1651405,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890829/SRR7890829.sra,SRR7890829.sra,SRR7890829_WGS_cross-site_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/009/SRR7890829/SRR7890829_1.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/009/SRR7890829/SRR7890829_1.fastq.gz,SRR7890829_1.fastq.gz,SRR7890829_WGS_cross-site_study_1.fastq.gz,HCC1395,fresh cell,HiSeq,HiSeqX10,TruSeq PCR free,1100936840,53,1100540416,99.96,1096693277,99.65,91.24,41.16,92.88,40.34,377,NA,NA,NA
WGS_FD_T_1,HCC1395,breast carcinoma,SRR7890829,43,WGS,300,165140526000,ATCC,PRJNA489865,SAMN10102573,Human,68472557947,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728539,HiSeq X Ten,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T01:15:00Z,1,CRL-2324,NA,NA,WGS cross-site study,HiSeq X Ten,1651405,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890829/SRR7890829.sra,SRR7890829.sra,SRR7890829_WGS_cross-site_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/009/SRR7890829/SRR7890829_2.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/009/SRR7890829/SRR7890829_2.fastq.gz,SRR7890829_2.fastq.gz,SRR7890829_WGS_cross-site_study_2.fastq.gz,HCC1395,fresh cell,HiSeq,HiSeqX10,TruSeq PCR free,1100936840,53,1100540416,99.96,1096693277,99.65,91.24,41.16,92.88,40.34,377,NA,NA,NA
WES_NV_T_2,HCC1395,breast carcinoma,SRR7890830,43,WXS,250,49759724250,ATCC,PRJNA489865,SAMN10102573,Human,26087368161,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728538,Illumina HiSeq 2500,CRL-2324,PAIRED,Hybrid Selection,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-21T21:18:00Z,1,CRL-2324,NA,NA,WES cross-site study,Illumina HiSeq 2500,497597,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890830/SRR7890830.sra,SRR7890830.sra,SRR7890830_WES_cross-site_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/000/SRR7890830/SRR7890830_1.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/000/SRR7890830/SRR7890830_1.fastq.gz,SRR7890830_1.fastq.gz,SRR7890830_WES_cross-site_study_1.fastq.gz,HCC1395,fresh cell,NA,HiSeq2500,NA,398077794,829,398060634,100,394293828,99.05,80.5,NA,NA,44.4,278,311.03,73.22,98.34
WES_NV_T_2,HCC1395,breast carcinoma,SRR7890830,43,WXS,250,49759724250,ATCC,PRJNA489865,SAMN10102573,Human,26087368161,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728538,Illumina HiSeq 2500,CRL-2324,PAIRED,Hybrid Selection,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-21T21:18:00Z,1,CRL-2324,NA,NA,WES cross-site study,Illumina HiSeq 2500,497597,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890830/SRR7890830.sra,SRR7890830.sra,SRR7890830_WES_cross-site_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/000/SRR7890830/SRR7890830_2.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/000/SRR7890830/SRR7890830_2.fastq.gz,SRR7890830_2.fastq.gz,SRR7890830_WES_cross-site_study_2.fastq.gz,HCC1395,fresh cell,NA,HiSeq2500,NA,398077794,829,398060634,100,394293828,99.05,80.5,NA,NA,44.4,278,311.03,73.22,98.34
WES_NV_T_3,HCC1395,breast carcinoma,SRR7890831,43,WXS,250,48369764750,ATCC,PRJNA489865,SAMN10102573,Human,24823661895,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728537,Illumina HiSeq 2500,CRL-2324,PAIRED,Hybrid Selection,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-21T21:43:00Z,1,CRL-2324,NA,NA,WES cross-site study,Illumina HiSeq 2500,483698,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890831/SRR7890831.sra,SRR7890831.sra,SRR7890831_WES_cross-site_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/001/SRR7890831/SRR7890831_1.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/001/SRR7890831/SRR7890831_1.fastq.gz,SRR7890831_1.fastq.gz,SRR7890831_WES_cross-site_study_1.fastq.gz,HCC1395,fresh cell,NA,HiSeq2500,NA,386958118,806,386882840,99.98,384363231,99.35,81.7,NA,NA,44.52,274,309.55,73.86,98.3
WES_NV_T_3,HCC1395,breast carcinoma,SRR7890831,43,WXS,250,48369764750,ATCC,PRJNA489865,SAMN10102573,Human,24823661895,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728537,Illumina HiSeq 2500,CRL-2324,PAIRED,Hybrid Selection,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-21T21:43:00Z,1,CRL-2324,NA,NA,WES cross-site study,Illumina HiSeq 2500,483698,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890831/SRR7890831.sra,SRR7890831.sra,SRR7890831_WES_cross-site_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/001/SRR7890831/SRR7890831_2.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/001/SRR7890831/SRR7890831_2.fastq.gz,SRR7890831_2.fastq.gz,SRR7890831_WES_cross-site_study_2.fastq.gz,HCC1395,fresh cell,NA,HiSeq2500,NA,386958118,806,386882840,99.98,384363231,99.35,81.7,NA,NA,44.52,274,309.55,73.86,98.3
WGS_EA_N_1,HCC1395BL,B lymphoblast,SRR7890832,43,WGS,302,262787109282,ATCC,PRJNA489865,SAMN10102574,Human,108639778602,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728536,HiSeq X Ten,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-30T00:41:00Z,1,ATCC CRL-2325,ATCC:CRL-2325,NA,WGS cross-site study,HiSeq X Ten,2627871,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890832/SRR7890832.sra,SRR7890832.sra,SRR7890832_WGS_cross-site_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/002/SRR7890832/SRR7890832_1.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/002/SRR7890832/SRR7890832_1.fastq.gz,SRR7890832_1.fastq.gz,SRR7890832_WGS_cross-site_study_1.fastq.gz,HCC1395BL,fresh cell,HiSeq,HiSeqX10,TruSeq PCR free,1740311982,85,1737882004,99.86,1731224725,99.62,87.04,64.22,93.65,40.05,412,NA,NA,NA
WGS_EA_N_1,HCC1395BL,B lymphoblast,SRR7890832,43,WGS,302,262787109282,ATCC,PRJNA489865,SAMN10102574,Human,108639778602,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728536,HiSeq X Ten,missing,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-30T00:41:00Z,1,ATCC CRL-2325,ATCC:CRL-2325,NA,WGS cross-site study,HiSeq X Ten,2627871,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890832/SRR7890832.sra,SRR7890832.sra,SRR7890832_WGS_cross-site_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/002/SRR7890832/SRR7890832_2.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/002/SRR7890832/SRR7890832_2.fastq.gz,SRR7890832_2.fastq.gz,SRR7890832_WGS_cross-site_study_2.fastq.gz,HCC1395BL,fresh cell,HiSeq,HiSeqX10,TruSeq PCR free,1740311982,85,1737882004,99.86,1731224725,99.62,87.04,64.22,93.65,40.05,412,NA,NA,NA
WGS_EA_T_1,HCC1395,breast carcinoma,SRR7890833,43,WGS,302,284652952994,ATCC,PRJNA489865,SAMN10102573,Human,126203210621,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728535,HiSeq X Ten,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T07:10:00Z,1,CRL-2324,NA,NA,WGS cross-site study,HiSeq X Ten,2846530,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890833/SRR7890833.sra,SRR7890833.sra,SRR7890833_WGS_cross-site_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/003/SRR7890833/SRR7890833_1.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/003/SRR7890833/SRR7890833_1.fastq.gz,SRR7890833_1.fastq.gz,SRR7890833_WGS_cross-site_study_1.fastq.gz,HCC1395,fresh cell,HiSeq,HiSeqX10,TruSeq PCR free,1885118894,92,1883492596,99.91,1874626618,99.53,92.32,63.85,93.03,40.2,422,NA,NA,NA
WGS_EA_T_1,HCC1395,breast carcinoma,SRR7890833,43,WGS,302,284652952994,ATCC,PRJNA489865,SAMN10102573,Human,126203210621,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728535,HiSeq X Ten,CRL-2324,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T07:10:00Z,1,CRL-2324,NA,NA,WGS cross-site study,HiSeq X Ten,2846530,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890833/SRR7890833.sra,SRR7890833.sra,SRR7890833_WGS_cross-site_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/003/SRR7890833/SRR7890833_2.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/003/SRR7890833/SRR7890833_2.fastq.gz,SRR7890833_2.fastq.gz,SRR7890833_WGS_cross-site_study_2.fastq.gz,HCC1395,fresh cell,HiSeq,HiSeqX10,TruSeq PCR free,1885118894,92,1883492596,99.91,1874626618,99.53,92.32,63.85,93.03,40.2,422,NA,NA,NA
FFG_GZ_T_6h-A,ATCC-1395-BrCA-R-6,FFPE,SRR7890834,43,WGS,302,322162546196,SEQC-II,PRJNA489865,SAMN10102586,Human,105541320386,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728534,Illumina HiSeq 4000,ATCC-1395-BrCA-R-6,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T08:04:00Z,1,NA,NA,FFPE 6 hour,FFPE WGS study,Illumina HiSeq 4000,3221625,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890834/SRR7890834.sra,SRR7890834.sra,SRR7890834_FFPE_WGS_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/004/SRR7890834/SRR7890834_1.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/004/SRR7890834/SRR7890834_1.fastq.gz,SRR7890834_1.fastq.gz,SRR7890834_FFPE_WGS_study_1.fastq.gz,HCC1395,FFPE,HiSeq,HiSeq4000,TruSeq PCR free,2133526796,104,2132509862,99.95,2123023988,99.56,82.75,66.89,93.01,41.58,246,NA,NA,NA
FFG_GZ_T_6h-A,ATCC-1395-BrCA-R-6,FFPE,SRR7890834,43,WGS,302,322162546196,SEQC-II,PRJNA489865,SAMN10102586,Human,105541320386,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728534,Illumina HiSeq 4000,ATCC-1395-BrCA-R-6,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-22T08:04:00Z,1,NA,NA,FFPE 6 hour,FFPE WGS study,Illumina HiSeq 4000,3221625,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890834/SRR7890834.sra,SRR7890834.sra,SRR7890834_FFPE_WGS_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/004/SRR7890834/SRR7890834_2.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/004/SRR7890834/SRR7890834_2.fastq.gz,SRR7890834_2.fastq.gz,SRR7890834_FFPE_WGS_study_2.fastq.gz,HCC1395,FFPE,HiSeq,HiSeq4000,TruSeq PCR free,2133526796,104,2132509862,99.95,2123023988,99.56,82.75,66.89,93.01,41.58,246,NA,NA,NA
FFG_GZ_T_2h-B,ATCC-1395-BrCA-R-2,FFPE,SRR7890835,43,WGS,302,278451430710,SEQC-II,PRJNA489865,SAMN10102585,Human,89866911213,FDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4728533,Illumina HiSeq 4000,ATCC-1395-BrCA-R-2,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-05-15T00:00:00Z,female,SRP162370,2018-09-25T19:43:00Z,1,NA,NA,FFPE 2 hour,FFPE WGS study,Illumina HiSeq 4000,2784514,1557892800000,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR789/SRR7890835/SRR7890835.sra,SRR7890835.sra,SRR7890835_FFPE_WGS_study.sra,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR789/005/SRR7890835/SRR7890835_1.fastq.gz,era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR789/005/SRR7890835/SRR7890835_1.fastq.gz,SRR7890835_1.fastq.gz,SRR7890835_FFPE_WGS_study_1.fastq.gz,HCC1395,FFPE,HiSeq,HiSeq4000,TruSeq PCR free,1844049210,90,1833063922,99.4,1823246662,99.46,80.78,59.04,92.69,41.32,242,NA,NA,NA
